CUSTOMERID,STATE,LCPCOUNT,PRIVATELABELTENDERFLAG,TENURE_IN_MONTHS,CLOSESTSTOREDISTANCE,FEMALE,AGE,HS_DIPLOMA,SOME_COLLEGE,BACH_GRAD_DEG,LT_HS_DIPLOMA,MARRIED,MNGMNT_OFFICEADMIN,TECH_PROF,SALES_JOB,BLUE_COLLAR,FARMER,RETIRED,SFDU,MFDU,HOMEOWNER,INCOME,MAIL_RESP_MULTI,MAIL_RESP_SINGLE,LENGTH OF RESIDENCE,NUMBER OF PERSONS IN LIVING UNIT,NUMBER OF ADULTS IN LIVING UNIT,METRO,URBAN,MOR BANK: UPSCALE MERCHANDISE BUYER,MOR BANK: MALE MERCHANDISE BUYER,MOR BANK: FEMALE MERCHANDISE BUYER,MOR BANK: CRAFTS-HOBBY MERCHANDISE BUYER,MOR BANK: GARDENING-FARMING BUYER,MOR BANK: BOOK BUYER,MOR BANK: COLLECT-SPECIAL FOODS BUYER,MOR BANK: GIFTS AND GADGETS BUYER,MOR BANK: GENERAL MERCHANDISE BUYER,MOR BANK: FAMILY AND GENERAL MAGAZINE,MOR BANK: FEMALE ORIENTED MAGAZINE,MOR BANK: MALE SPORTS MAGAZINE,MOR BANK: RELIGIOUS MAGAZINE,MOR BANK: GARDENING-FARMING MAGAZINE,MOR BANK: CULINARY INTERESTS MAGAZINE,MOR BANK: HEALTH AND FITNESS MAGAZINE,MOR BANK: DO-IT-YOURSELFERS,MOR BANK: NEWS AND FINANCIAL,MOR BANK: PHOTOGRAPHY,MOR BANK: OPPORTUNITY SEEKERS AND CE,MOR BANK: RELIGIOUS CONTRIBUTOR,MOR BANK: POLITICAL CONTRIBUTOR,MOR BANK: HEALTH AND INSTITUTION CONTRIBUTOR,MOR BANK: GENERAL CONTRIBUTOR,MOR BANK: MISCELLANEOUS,MOR BANK: ODDS AND ENDS,MOR BANK: DEDUPED CATEGORY HIT COUNT,MOR BANK: NON-DEDUPED CATEGORY HIT COUNT,MORTGAGE-HOME PURCHASE: HOME PURCHASE PRICE,MOSAIC,CHILDREN,CAPE: AGE: POP: MEDIAN AGE,CAPE: AGE: POP: % 0-17,CAPE: AGE: POP: % 18-99+,CAPE: AGE: POP: % 65-99+,CAPE: ETHNIC: POP: % WHITE ONLY,CAPE: ETHNIC: POP: % BLACK ONLY,CAPE: ETHNIC: POP: % ASIAN ONLY,CAPE: ETHNIC: POP: % HISPANIC,CAPE: DENSITY: PERSONS PER HH FOR POP IN HH,CAPE: HHSIZE: HH: AVERAGE HOUSEHOLD SIZE,CAPE: TYP: HH: % MARRIED COUPLE FAMILY,CAPE: CHILD: HH: % WITH PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW- PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW-O PERSONS LT18,CAPE: LANG: HH: % SPANISH SPEAKING,CAPE: EDUC: POP25+: MEDIAN EDUCATION ATTAINED,CAPE: HOMVAL: OOHU: MEDIAN HOME VALUE,CAPE: BUILT: HU: MEDIAN HOUSING UNIT AGE,CAPE: TENANCY: OCCHU: % OWNER OCCUPIED,CAPE: TENANCY: OCCHU: % RENTER OCCUPIED,CAPE: EDUC: ISPSA,CAPE: EDUC: ISPSA DECILE,CAPE: INC: FAMILY INC STATE DECILE,CAPE: INC: HH: MEDIAN FAMILY HOUSEHOLD INCOME,FREQUENCY,QUANTITY,TOTALSALES,FREQUENCY_2Y,QUANTITY_2Y,TOTALSALES_2Y,1-Engagement Spend,2-Wedding Bands Spend,3-Fashion Diamonds Spend,4-Fashion Jewelry Spend,5-Close Out Spend,6-Promotional Items Spend,7-Cost Only Spend,8-Marketing Premium SKUs Spend,9-Repairs & Appraisals Spend,10-Pre Owned Spend,11-Watches Spend,12-Misc Merchandise Spend,15-Store Events Spend,16-Single Stone Jewelry Spend,MDAYREV_L1Y,MDAYREV_L2Y,MDAYREV_L3Y,MDAYREV_L4Y,MDAYQTY_L1Y,MDAYQTY_L2Y,MDAYQTY_L3Y,MDAYQTY_L4Y,MDAYSHOPPER_L1Y,MDAYSHOPPER_L2Y,MDAYSHOPPER_L3Y,MDAYSHOPPER_L4Y
9845,TX,1,N,14,7.551026233,0,52,0,0,0,1,0,1,0,0,0,0,0,1,0,1,106250,0,1,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,128,E20,0,34,30,70,13.5,75.9,14.2,3.8,9.4,2.79,2.79,68.2,41.7,33.6,34.6,3.4,13,170674,21,79.1,20.9,3671,6,6,92143,1,1,999.99,1,1,999.99,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9846,TX,0,N,8,18.68829658,0,53,0,1,0,0,0,1,0,0,0,0,0,1,0,0,38750,0,1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,M44,0,39,26.7,73.3,18.1,89.9,5.9,0.7,5.4,2.78,2.78,67.1,39.3,31.3,35.7,4,12,173493,20,78.5,21.5,3337,4,5,76704,1,1,9.99,1,1,9.99,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,9.99,0,0,0,1,0,0,0,1,0,0,0
9847,TX,0,N,10,11.93705943,1,66,0,0,1,0,0,0,1,0,0,0,0,1,0,1,56250,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,5,409,J35,0,30,25.3,74.7,8,46.3,26.3,0.2,44.2,2.96,2.96,53,38.7,26.8,26.2,22.5,11.6,89888,26,69.8,30.2,2709,1,2,47769,1,1,69.99,1,1,69.99,0,0,0,0,0,0,0,0,0,0,0,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9848,TX,0,N,139,7.800712621,0,32,0,1,0,0,0,0,0,0,1,0,0,1,0,1,260000,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,F22,0,40,29,71,7,83.9,2.8,8.8,13.3,3.25,3.25,83.6,57.2,52.3,31.3,10.3,14.5,528808,15,87.5,12.5,4337,8,9,146904,1,2,259.98,1,2,259.98,0,0,0,259.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9849,GA,1,N,-5,9.775383857,0,29,0,1,0,0,0,0,0,1,0,0,0,1,0,1,56250,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,D18,0,35,26.1,73.9,14,2.3,95.1,0.3,1.2,2.44,2.44,24,31.5,10.5,13.5,2.7,12.3,121370,40,36.9,63.1,3417,4,3,60999,1,1,799.99,1,1,799.99,0,799.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,AZ,1,N,13,37.86312229,0,47,0,1,0,0,0,0,0,0,1,0,0,1,0,1,38750,0,1,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,155,N46,0,61,14.5,85.5,45,91.8,0.6,0.6,24.4,2.08,2.08,45.7,16.5,8.8,36.9,14.7,12,120702,30,84.6,15.4,3447,4,3,58225,1,1,199.99,1,1,199.99,0,0,199.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9851,AZ,1,N,-3,7.864068243,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38750,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O51,0,38,21,79,19.7,71.6,3.8,3.2,38.1,2.46,2.46,44,28,16.5,27.5,23.5,12.5,218042,34,62.1,37.9,3447,4,4,66993,1,1,249.99,1,1,249.99,0,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9852,AZ,1,Y,91,6.968191882,1,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,56250,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,F22,0,38,22.3,77.7,15.7,75.3,2.4,2.8,31,2.77,2.77,59.5,36.8,25.5,34,15.5,13.2,244306,27,83,17,3902,7,6,80153,1,1,1599,1,1,1599,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,GA,1,Y,18,13.97587256,1,58,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4500,0,0,22,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E20,0,32,27.5,72.5,5.7,63.6,14.2,5.2,22.5,2.9,2.9,49.6,42.4,29.3,20.3,9.9,12.4,168091,33,59.4,40.6,3162,3,4,67499,1,1,1799.1,1,1,1799.1,1799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9854,CA,8,Y,154,3.575494949,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56250,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P60,0,27,35.4,64.6,4.6,41.3,5.9,11.3,69,3.73,3.73,62.1,56.8,40,22.1,54.1,11.6,235037,15,74.6,25.4,2815,1,3,67971,1,2,999.98,1,2,999.98,0,999.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9855,MN,1,N,6,74.77352804,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,106250,1,0,22,6,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,87,I30,0,49,21.4,78.6,29.1,97.9,0,0,1,2.32,2.32,62.4,24.2,17.4,45,1.9,12,226595,38,90.1,9.9,3205,1,1,67166,1,1,1299,1,1,1299,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9856,ND,2,N,30,192.0985912,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,131250,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F23,0,47,17,83,23.6,96.2,0.4,0.2,5.1,2.44,2.44,60,27.9,20.3,39.7,4.3,12.2,171261,47,82.5,17.5,3287,3,6,92056,1,1,2588.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9857,MN,1,N,-8,3.396442232,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,B09,0,36,25.5,74.5,18.1,87.3,3.7,0.7,4.8,2.33,2.33,48.9,28.9,18,30.9,1.4,13.7,211217,46,59.3,40.7,3740,6,5,94518,1,1,539.99,1,1,539.99,0,0,0,0,0,0,0,0,0,0,0,0,0,539.99,0,0,0,0,0,0,0,0,0,0,0,0
9858,TX,2,N,44,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,569.98,0,0,0,0,0,0,569.98,0,0,0,0,0,0,0,0,0,0,0,0,0,569.98,0,0,0,2,0,0,0,1
9859,AZ,1,Y,253,6.471577417,0,56,0,0,1,0,0,1,0,0,0,0,0,1,0,1,56250,1,0,20,6,6,1,0,0,0,3,2,0,5,1,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,2,6,10,235,C11,0,51,17.7,82.3,25.4,87.8,2.1,3.5,13.6,2.46,2.46,71.2,23.3,18.9,52.3,11.5,13.6,320079,26,87.6,12.4,4048,8,8,114731,1,1,99.99,1,1,99.99,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9860,TX,1,N,47,3.514319131,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,1,0,28,4,3,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,8,79,C14,0,48,18.2,81.8,25,87.6,7.2,0.5,11.4,2.29,2.29,51.8,28.3,16.9,34.9,5.6,12.7,182236,41,78.8,21.2,4007,7,7,106509,1,1,149.99,0,0,0,0,0,0,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9861,TX,1,N,25,12.15325758,0,34,0,0,1,0,0,1,0,0,0,0,0,1,0,1,260000,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,A05,0,35,20.7,79.3,7.3,34.4,27.5,26.4,20,2.15,2.15,36.9,31.3,17.4,19.5,13.4,12.8,198046,16,25.1,74.9,3547,5,4,68437,1,1,339.99,0,0,0,0,0,339.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9862,TX,4,Y,65,4.383920071,0,49,0,0,1,0,0,0,0,1,0,0,0,1,0,1,56250,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,D17,0,30,32.6,67.4,5.5,30,29.6,28.7,24.9,3.41,3.41,61.3,55.6,39.4,21.8,18.9,12.1,165564,17,88.4,11.6,3228,4,4,66805,1,1,379.99,1,1,379.99,0,0,0,0,379.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9863,TX,1,N,14,8.978595568,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56250,0,0,13,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R67,0,23,40.6,59.4,4.5,39.9,25,4.3,64,3.36,3.36,41.5,60.2,28.1,13.4,52.8,11.4,146428,18,35.6,64.4,2688,1,1,41249,1,1,2114,1,1,2114,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9864,SC,1,N,45,11.45458558,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81250,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H29,0,39,23.8,76.2,14.8,87.5,8.2,0.2,3,2.77,2.77,54.2,35.2,22.8,31.5,3.1,11.7,139749,35,79.5,20.5,2802,1,4,61554,1,1,39.99,0,0,0,0,0,0,0,0,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9865,SC,1,N,1,6.63934966,0,43,0,0,1,0,0,0,1,0,0,0,0,1,0,1,181250,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,B08,0,33,24.3,75.7,11.8,81.9,7.8,2.4,14.8,2.45,2.45,49.8,32.7,23.5,26.3,11.5,12.7,199009,17,58.3,41.7,3804,7,7,78613,1,1,2124.15,1,1,2124.15,0,2124.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9866,TX,1,N,25,21.28469696,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38750,0,0,23,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D18,0,47,17.9,82.1,26.4,1.4,96.9,0,2.1,2.88,2.88,25.6,27.7,8.9,16.7,0.3,11.6,63965,48,81.8,18.2,2727,1,1,41428,1,1,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0
9867,NJ,5,Y,,9.141421504,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D18,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,774.98,2,2,774.98,0,0,594.99,179.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9868,NJ,14,Y,85,13.17194644,0,61,0,0,1,0,0,1,0,0,0,0,0,1,0,1,181250,1,0,16,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,377,D16,0,37,25,75,13.3,66.8,22.2,4.3,7.9,3.23,3.23,65.4,46.8,35.5,29.9,2.4,12.4,256448,30,93.7,6.3,3792,5,6,119595,2,5,1299.95,0,0,0,0,0,399.99,399.98,499.98,0,0,0,0,0,0,0,0,0,0,0,899.96,0,0,0,4,0,0,0,1,0
9869,NJ,1,Y,-8,8.343156862,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56250,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O51,0,35,22.9,77.1,10.4,63.6,16.5,6.6,14.3,2.39,2.39,35,34.9,16.8,18.2,13.9,11.9,232221,46,36.1,63.9,2627,0,2,68683,1,1,640.99,1,1,640.99,0,640.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9870,VA,2,N,40,30.43065652,0,39,1,0,0,0,0,1,0,0,0,0,0,1,0,1,56250,0,0,9,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N48,0,38,24,76,15.4,46.1,49.6,1.2,4.3,2.43,2.43,45.7,29.6,15.3,30.4,3,11.6,99852,42,67.4,32.6,2832,0,2,61312,2,2,599.98,0,0,0,0,0,599.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9871,NJ,1,N,-1,6.244117027,1,44,1,0,0,0,0,0,1,0,0,0,0,1,0,1,27500,0,0,21,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,H28,0,35,24.9,75.1,9.4,76.7,11.7,2.7,14.3,2.92,2.92,52.7,42.2,27,25.7,14.5,12.5,191446,54,76.7,23.3,3437,3,2,73148,1,1,104.99,1,1,104.99,0,0,0,104.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9872,VA,2,N,3,13.25754146,1,65,1,0,0,0,0,0,0,0,0,0,1,1,0,1,38750,1,0,5,2,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,105,E21,0,44,20.4,79.6,18,85.8,12.2,0.4,1.1,2.63,2.63,60.3,32.2,23.1,37.2,1.3,11.8,211445,34,79.7,20.3,3659,5,4,88399,2,2,69.98,2,2,69.98,0,0,0,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9873,VA,6,N,85,8.742713474,0,66,0,0,0,1,0,0,0,0,0,0,1,1,0,1,156250,1,0,14,4,4,1,0,0,1,0,0,0,8,0,0,0,1,0,1,0,1,2,7,1,1,0,1,0,0,0,0,2,0,6,11,0,C11,0,46,18.6,81.4,16.2,89.7,6.4,1,1.6,2.56,2.56,63,30.2,22.5,40.5,2.2,11.9,359842,28,88.4,11.6,3533,4,5,94701,1,1,299.99,1,1,299.99,0,299.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9874,VA,1,N,-3,4.985333194,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27500,0,0,15,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N48,0,32,30.8,69.2,10.3,49.3,43.3,1.3,4.4,2.84,2.84,42.3,42.5,20.6,21.7,4.8,11.7,199166,35,59.4,40.6,3033,1,2,60990,1,1,299.99,1,1,299.99,0,0,299.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9875,WI,3,Y,161,16.86161217,0,31,0,1,0,0,0,1,0,0,0,0,0,1,0,1,81250,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,F22,0,43,21.1,78.9,22,88.9,4.5,0.2,7.5,2.44,2.44,43.5,31.9,19.3,24.2,4,12,143749,60,74.4,25.6,3338,3,4,72360,1,1,2399,0,0,0,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,NJ,1,N,23,11.2153378,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38750,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S68,0,42,18.6,81.4,18,57.5,26.4,2.4,21.6,2.17,2.17,28.2,26.4,10.1,18,15.5,12,178124,51,32.7,67.3,3178,2,1,60555,1,1,3399.15,1,1,3399.15,3399.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9877,VA,0,N,25,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,99.99,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9878,VA,0,N,13,12.21555315,0,47,1,0,0,0,0,1,0,0,0,0,0,1,0,1,131250,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,B07,0,34,28.1,71.9,6.8,31.7,26.8,32.1,9.8,3.41,3.41,71.2,58,43,28.2,7.5,12.7,324095,28,92.6,7.4,3441,4,5,90435,1,1,39.99,1,1,39.99,0,0,0,0,0,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9879,VA,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,671.44,1,1,671.44,0,0,671.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880,CA,0,N,47,68.92952398,1,72,0,0,1,0,0,0,1,0,0,0,0,1,0,1,27500,1,0,28,2,2,1,0,0,0,2,2,1,2,1,1,3,5,0,2,0,1,0,1,0,4,0,0,0,0,2,0,3,0,11,14,216,C13,0,43,28.4,71.6,11.4,75,1.1,16.9,5.4,3.14,3.14,77.6,50.7,43.6,34,2.7,14.6,579831,23,93.7,6.3,4342,8,8,158776,1,1,129.99,0,0,0,0,0,0,129.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9881,FL,0,N,-7,11.63231552,1,60,0,1,0,0,0,0,1,0,0,0,0,1,0,1,131250,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,C11,0,54,11.4,88.6,26.5,91.3,1.8,3.5,6.1,2.31,2.31,65,20,16.7,48.3,5.1,13.1,463999,28,80.5,19.5,3929,8,9,132845,1,1,399.99,1,1,399.99,0,0,0,399.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9882,VA,1,Y,88,7.473685224,1,41,1,0,0,0,0,1,0,0,0,0,0,1,0,1,56250,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,G24,0,38,17,83,24,54.2,33.4,5.7,7.2,1.99,1.99,29.9,21.8,12.8,17.1,3.1,12.4,197634,28,44.5,55.5,3697,5,3,74558,1,1,4.99,1,1,4.99,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9883,VA,0,N,11,7.634145293,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,131250,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F22,0,43,21.6,78.4,23.1,80.1,8.4,5.5,7.3,2.78,2.78,59.7,33.3,23.3,36.4,8.9,12.6,278570,48,80.5,19.5,3796,6,4,83481,1,1,584.55,1,1,584.55,0,0,0,0,584.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9884,NV,0,N,37,176.1077021,0,74,1,0,0,0,0,0,0,0,0,0,1,1,0,1,81250,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,J34,0,33,24.9,75.1,8.1,43.8,7.5,30.7,19.7,2.58,2.58,45.4,32.3,22.7,22.7,11.5,12.7,287657,14,59.3,40.7,3472,7,7,88301,1,1,19.99,0,0,0,0,0,0,0,0,0,0,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9885,FL,0,N,11,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,249.99,1,1,249.99,0,0,0,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9886,FL,0,N,34,5.795645737,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81250,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,E20,0,41,20.4,79.6,17.1,65.5,15.8,6.7,20.8,2.59,2.59,49.4,28.3,15.8,33.6,13.2,11.9,206355,51,67.4,32.6,3395,4,3,56417,1,1,249.99,0,0,0,0,0,0,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9887,FL,0,Y,-6,67.1422999,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27500,0,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N49,0,42,21.4,78.6,20.4,86.4,3.9,0.6,17.3,2.61,2.61,50.7,29,17,33.7,22.1,11.6,99393,25,77.9,22.1,2875,1,1,40908,1,2,493.74,1,2,493.74,0,0,99.99,0,0,0,0,0,0,0,393.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
